age,annual_income,loan_amount,credit_score,debt_to_income,employment_years,num_open_accounts,delinquencies_2yrs,loan_term_months,home_ownership,default
51,34111.67,5066.1,629,0.432,15,7,0,48,OWN,1
40,42638.91,34179.01,623,0.412,36,6,0,24,MORTGAGE,1
26,34305.58,23696.88,733,0.109,32,2,0,36,RENT,0
30,23725.9,16673.62,751,0.334,31,16,0,12,RENT,0
62,59388.05,26400.63,737,0.173,16,19,1,48,RENT,0
68,59691.91,5650.92,637,0.344,12,10,1,48,RENT,0
57,89015.86,12691.08,479,0.003,32,9,0,24,OWN,1
26,41633.23,26554.0,638,0.119,4,16,1,36,MORTGAGE,0
61,60922.01,1000.0,589,0.528,4,6,0,36,RENT,1
54,61254.25,19483.66,640,0.405,2,8,1,48,OWN,1
46,49923.25,19257.41,596,0.297,20,17,0,36,RENT,0
28,69886.67,30753.81,648,0.214,3,7,1,12,MORTGAGE,1
69,70504.58,2336.36,567,0.187,23,18,0,36,OWN,0
42,61548.22,27877.05,548,0.38,6,3,0,24,RENT,1
23,49887.21,10524.23,748,0.298,35,9,0,36,OWN,0
31,47849.4,11423.92,572,0.582,17,9,0,24,RENT,1
40,27644.92,5223.96,650,0.322,3,6,1,24,OWN,0
24,38881.64,6297.18,726,0.359,27,19,2,24,RENT,0
36,42559.85,18228.18,723,0.142,13,9,0,24,MORTGAGE,0
43,32520.56,6101.34,714,0.296,10,17,0,48,RENT,0
67,63798.48,20922.27,674,0.377,26,4,1,24,OWN,1
25,78932.56,9696.27,708,0.294,38,6,1,48,MORTGAGE,0
49,36838.75,5295.73,760,0.277,39,9,2,36,RENT,0
65,60668.83,10777.53,684,0.399,17,11,0,48,MORTGAGE,0
60,34317.78,17693.66,503,0.577,33,4,0,12,MORTGAGE,1
66,48901.56,12781.17,608,0.372,8,6,0,24,RENT,1
29,41193.41,15273.68,706,0.522,33,12,1,60,OWN,0
60,67037.91,20569.66,600,0.443,37,5,0,60,MORTGAGE,0
68,41424.24,23659.37,780,0.513,20,15,2,12,OWN,0
36,75233.21,12519.24,645,0.259,20,9,1,60,MORTGAGE,0
45,50085.58,6646.22,657,0.319,22,19,0,60,MORTGAGE,0
47,42007.93,15608.76,740,0.32,2,4,0,12,OWN,0
45,29933.89,18765.2,635,0.432,34,16,0,24,RENT,0
35,60064.09,3314.2,664,0.469,29,9,0,12,OWN,0
68,72904.37,7875.13,722,0.369,34,1,0,60,OWN,0
67,60466.43,9246.5,532,0.482,4,14,0,60,MORTGAGE,0
39,99776.63,13337.42,627,0.266,32,4,1,48,RENT,0
60,83595.75,8911.73,716,0.483,14,2,1,24,MORTGAGE,0
40,48849.44,20656.33,655,0.502,32,10,0,60,RENT,0
59,48639.45,2158.93,767,0.452,39,15,0,60,OWN,0
49,64393.93,2362.25,524,0.37,35,5,0,60,OWN,0
44,38239.62,12328.89,515,0.457,36,12,0,24,MORTGAGE,1
27,78325.77,13594.78,712,0.216,4,0,1,48,RENT,0
53,62232.01,3362.85,719,0.38,13,3,1,48,MORTGAGE,0
36,60129.18,10146.01,635,0.395,11,15,1,12,RENT,1
31,68739.07,11791.65,682,0.151,20,0,1,36,MORTGAGE,0
30,89456.6,11853.62,710,0.421,39,7,0,36,OWN,0
69,58419.11,16215.05,585,0.163,27,10,1,36,OWN,1
26,52739.19,9707.37,593,0.286,21,1,1,24,RENT,1
60,85174.39,26822.69,665,0.356,32,19,2,48,OWN,0
63,74351.01,18905.64,722,0.24,7,10,0,60,OWN,0
22,48580.4,8543.09,557,0.362,26,6,0,48,RENT,0
49,55103.73,15756.09,634,0.36,20,19,1,60,RENT,0
49,58907.62,15992.12,630,0.227,8,11,1,48,OWN,0
38,62236.26,24717.77,683,0.435,25,13,0,24,OWN,0
53,27868.0,10196.94,649,0.235,33,1,1,48,MORTGAGE,1
41,24150.31,21138.71,606,0.693,33,3,0,48,OWN,1
42,37252.2,15334.84,750,0.334,33,0,0,60,OWN,0
42,35705.23,26932.53,607,0.174,32,10,2,24,OWN,1
60,42123.52,25327.13,627,0.202,18,16,0,12,OWN,1
52,67694.21,16575.83,523,0.522,1,18,0,48,MORTGAGE,1
39,51621.42,12901.74,593,0.289,38,11,0,48,MORTGAGE,0
66,58927.89,19052.85,691,0.145,18,1,0,48,MORTGAGE,0
60,30513.93,13556.4,676,0.478,25,12,0,48,OWN,0
66,45767.16,28442.46,698,0.288,0,12,1,36,RENT,0
56,66745.15,15627.76,694,0.448,35,11,1,12,OWN,0
40,66899.05,11754.86,817,0.49,35,14,0,60,OWN,0
58,40508.52,11323.08,590,0.391,37,11,0,24,RENT,1
37,58233.25,5295.72,520,0.709,6,14,0,24,MORTGAGE,1
34,98976.96,19452.47,566,0.091,33,9,1,60,OWN,0
43,54648.04,8439.91,594,0.227,24,3,1,48,OWN,1
68,41136.26,23785.19,572,0.312,5,1,1,36,OWN,1
48,51524.75,4656.52,657,0.689,22,18,0,48,MORTGAGE,1
39,56843.54,16017.93,750,0.62,19,8,1,12,MORTGAGE,0
43,51976.63,24201.79,773,0.543,25,6,0,24,MORTGAGE,0
35,54372.91,1000.0,690,0.231,3,5,1,24,MORTGAGE,1
53,26131.06,31146.12,821,0.248,22,1,0,36,MORTGAGE,0
38,35747.39,11597.72,621,0.226,27,18,1,24,MORTGAGE,1
48,52013.3,16128.76,519,0.232,28,1,2,12,RENT,1
39,51694.64,19571.59,734,0.574,30,4,2,48,OWN,0
36,43676.21,20809.03,503,0.313,25,9,1,36,RENT,1
68,51459.73,17191.07,590,0.333,28,7,0,24,MORTGAGE,0
37,56220.3,22979.08,692,0.466,3,0,1,60,OWN,0
24,72788.27,19152.57,642,0.1,31,6,0,24,OWN,0
39,53015.77,29087.05,635,0.358,14,15,0,12,OWN,1
47,62982.06,19178.62,556,0.185,21,5,0,60,MORTGAGE,0
25,44167.99,30717.08,649,0.306,21,17,3,12,MORTGAGE,1
35,66441.91,22208.63,730,0.262,39,7,0,12,RENT,0
29,62514.61,1000.0,652,0.254,13,0,0,36,MORTGAGE,0
45,72316.34,35888.82,584,0.384,15,2,0,36,MORTGAGE,1
56,69269.21,10405.25,550,0.383,30,16,0,24,RENT,0
68,66774.71,26964.35,585,0.317,25,8,0,60,OWN,0
40,53031.65,15214.35,681,0.406,12,19,1,24,OWN,1
63,59898.78,23488.72,677,0.22,13,15,2,60,OWN,0
31,76270.18,9492.17,586,0.452,33,0,0,48,MORTGAGE,0
59,41958.51,20005.96,473,0.319,33,6,0,12,RENT,1
48,42431.84,12974.48,684,0.277,5,14,1,36,MORTGAGE,0
58,58628.63,27632.02,578,0.231,15,1,0,12,OWN,0
58,63305.59,18509.35,705,0.314,30,19,2,60,MORTGAGE,0
47,38517.87,22487.54,590,0.631,4,3,0,48,MORTGAGE,1
33,53504.75,1000.0,571,0.341,7,15,0,36,OWN,1
46,53120.02,14315.42,662,0.178,6,16,1,48,RENT,0
61,12000.0,18284.41,839,0.488,21,10,0,48,MORTGAGE,0
68,50608.12,16788.92,710,0.279,18,16,0,36,OWN,0
66,51853.64,22689.26,661,0.393,12,17,0,24,OWN,1
29,51794.14,12072.77,679,0.259,5,14,0,24,RENT,1
50,83318.29,15390.3,510,0.542,25,14,1,24,RENT,1
26,30684.03,24449.81,560,0.261,32,7,0,48,RENT,1
53,38507.55,1000.0,449,0.56,8,5,2,36,RENT,1
69,12000.0,19714.8,788,0.193,26,17,1,36,MORTGAGE,0
23,45381.67,12328.92,772,0.306,31,4,0,48,OWN,0
53,47087.13,7701.46,681,0.56,22,8,0,36,OWN,0
67,44800.46,17692.35,661,0.375,22,10,0,60,MORTGAGE,0
62,77153.55,24819.61,526,0.691,6,7,1,24,MORTGAGE,1
40,72212.35,23313.15,632,0.31,38,7,0,12,OWN,0
26,56557.13,13919.1,793,0.389,38,11,0,36,RENT,0
66,47587.74,22005.93,661,0.636,28,6,1,36,OWN,1
66,75523.79,21944.54,605,0.123,36,19,0,60,MORTGAGE,0
49,54604.84,14301.03,509,0.104,24,3,0,48,OWN,1
68,38634.6,9455.36,760,0.231,26,7,0,60,RENT,0
21,20675.03,9918.13,644,0.472,33,16,0,12,MORTGAGE,1
51,46173.71,21702.83,509,0.109,1,9,0,36,OWN,1
22,70092.87,14662.83,576,0.44,8,14,0,60,RENT,1
66,100530.77,6630.54,548,0.429,8,12,0,36,RENT,0
54,56232.21,1521.1,639,0.652,25,6,0,24,OWN,0
65,39692.89,21654.65,667,0.507,9,14,0,48,RENT,1
48,31300.7,10625.77,610,0.405,15,4,0,60,RENT,0
25,66039.1,17643.1,712,0.554,19,14,0,24,RENT,0
22,19707.68,24917.66,656,0.431,29,2,2,36,OWN,1
37,66006.9,4528.6,735,0.281,20,13,0,60,MORTGAGE,0
57,71354.23,14638.9,621,0.178,0,2,0,12,OWN,0
28,63725.59,13634.45,850,0.265,27,17,0,12,MORTGAGE,0
62,50606.77,18037.94,605,0.344,17,12,2,48,OWN,1
32,66298.81,24913.28,578,0.376,4,0,0,48,OWN,1
45,58418.77,4364.39,568,0.03,26,2,0,12,OWN,0
30,39437.52,19558.38,633,0.317,10,3,0,36,RENT,1
43,92008.25,23252.19,512,0.354,18,19,0,48,MORTGAGE,1
43,47966.41,13508.98,674,0.432,38,11,0,60,RENT,0
21,70515.05,13900.42,498,0.594,9,5,0,60,MORTGAGE,1
48,12000.0,18347.59,663,0.378,35,5,1,24,OWN,0
59,80529.42,17758.54,542,0.214,18,0,0,36,RENT,1
66,84375.27,19658.82,619,0.077,37,4,2,48,OWN,0
37,55596.68,19490.24,698,0.453,33,17,2,24,RENT,0
64,66175.42,7144.22,834,0.22,33,11,0,12,OWN,0
64,66170.3,22922.13,564,0.48,8,7,0,36,RENT,1
69,42144.33,24334.27,638,0.56,31,0,0,48,OWN,1
39,65942.45,16488.66,592,0.118,14,6,1,36,RENT,1
62,38827.39,3046.76,580,0.433,36,7,0,48,RENT,1
48,42824.86,14082.03,593,0.544,39,2,0,48,RENT,1
23,77538.86,16555.25,716,0.503,24,12,1,60,RENT,0
34,74493.15,5843.2,611,0.036,36,13,0,48,MORTGAGE,0
53,40872.49,12118.9,830,0.222,21,19,0,12,MORTGAGE,0
28,40328.47,3725.04,683,0.158,1,7,1,36,MORTGAGE,0
42,42088.07,19858.34,569,0.429,34,5,0,12,MORTGAGE,1
58,69652.79,16327.64,621,0.412,21,16,0,48,RENT,1
28,35000.3,1833.73,586,0.0,1,7,0,60,MORTGAGE,1
45,62134.25,17811.72,714,0.305,2,12,0,48,MORTGAGE,1
31,69936.94,14547.93,519,0.47,28,14,0,24,RENT,1
47,53235.09,19131.31,543,0.372,36,17,1,48,MORTGAGE,1
32,75201.27,11867.74,603,0.372,27,6,0,12,MORTGAGE,1
68,48913.8,8588.16,705,0.295,17,12,0,24,OWN,0
24,50722.89,8833.24,749,0.191,12,2,0,24,OWN,0
68,35455.08,10694.64,760,0.347,16,15,0,36,MORTGAGE,0
59,75343.55,15150.6,692,0.358,12,0,0,24,RENT,0
62,39669.59,16183.67,643,0.442,10,13,0,36,MORTGAGE,1
62,61995.44,13474.24,714,0.454,5,4,0,12,RENT,0
30,53573.68,11613.44,558,0.363,22,9,1,60,MORTGAGE,1
66,33944.34,12188.77,502,0.514,8,1,0,24,RENT,1
50,42817.94,35061.8,685,0.294,5,13,1,60,MORTGAGE,0
68,82657.44,8834.2,570,0.133,11,9,1,12,OWN,1
64,59033.15,10536.22,645,0.422,31,13,0,60,OWN,0
49,34816.99,41350.83,660,0.369,22,6,1,48,OWN,1
39,61106.57,18368.11,670,0.425,19,0,1,24,RENT,0
26,52077.72,3960.15,725,0.16,23,11,0,48,MORTGAGE,0
25,124080.93,21741.5,717,0.619,22,13,0,48,MORTGAGE,0
40,60702.48,7719.69,666,0.457,19,13,0,48,OWN,1
60,47387.5,22272.49,615,0.307,33,5,0,60,RENT,1
45,83400.56,13312.3,659,0.21,29,14,1,60,MORTGAGE,0
44,18179.28,11481.63,602,0.512,7,10,1,12,OWN,1
32,56886.4,27873.32,634,0.185,32,4,0,24,MORTGAGE,1
48,94888.57,19531.21,850,0.689,7,2,0,12,RENT,0
52,52676.01,22783.92,665,0.258,3,6,0,12,OWN,0
69,20333.98,18479.36,686,0.608,16,0,0,12,OWN,1
56,47081.64,11444.44,594,0.322,15,14,2,48,MORTGAGE,1
50,84090.36,19890.84,732,0.587,31,0,0,48,RENT,0
65,62521.39,24673.72,711,0.24,27,0,0,12,OWN,0
41,38222.88,16077.9,711,0.353,2,3,0,36,MORTGAGE,0
66,41295.14,29413.14,667,0.471,19,6,1,12,OWN,0
39,43805.99,21803.9,733,0.449,31,0,0,12,OWN,0
27,62223.96,16695.86,752,0.515,29,12,0,12,RENT,0
41,81763.92,17011.89,673,0.277,20,2,3,36,OWN,0
27,76048.46,16097.9,641,0.363,24,16,0,12,MORTGAGE,0
26,64120.24,4990.09,722,0.537,22,11,0,48,OWN,0
64,28367.1,14279.42,578,0.244,9,1,1,60,RENT,1
59,28441.35,16769.49,593,0.436,22,8,1,60,OWN,1
31,65665.04,11671.32,646,0.317,27,2,0,60,OWN,0
62,28090.58,17701.42,511,0.381,2,19,0,48,MORTGAGE,1
24,50488.66,15170.46,716,0.363,27,11,0,60,RENT,0
34,61083.01,21189.54,573,0.232,9,16,2,60,MORTGAGE,1
55,32248.12,20304.9,612,0.311,0,7,0,24,MORTGAGE,1
35,34514.75,16337.23,633,0.372,30,2,1,48,MORTGAGE,1
56,53117.58,4062.3,653,0.335,15,4,1,24,OWN,0
63,65073.01,29325.78,623,0.586,16,8,0,60,OWN,1
24,76230.38,13864.87,645,0.501,24,15,0,12,OWN,0
22,67141.07,14352.91,645,0.393,22,8,0,36,MORTGAGE,0
67,56473.13,12259.83,614,0.236,24,18,0,24,RENT,0
46,40076.1,11092.71,588,0.226,37,7,1,60,OWN,0
45,33581.86,27352.46,737,0.646,26,4,0,24,RENT,0
43,44782.46,26088.35,482,0.199,1,9,0,60,OWN,1
42,63198.71,18555.15,634,0.367,8,2,1,36,MORTGAGE,0
54,61732.47,14140.0,612,0.404,17,13,0,48,MORTGAGE,0
49,13001.96,19952.94,684,0.303,18,2,1,36,RENT,0
29,39286.46,15590.38,534,0.2,14,12,0,36,OWN,1
51,79090.15,13478.22,610,0.232,7,7,0,24,RENT,1
53,56584.3,17704.85,642,0.268,4,7,0,24,OWN,0
26,26659.82,11470.74,736,0.244,5,12,4,48,RENT,0
39,102116.42,17018.11,677,0.549,38,14,0,24,MORTGAGE,0
59,54421.17,16633.77,555,0.349,15,18,1,60,OWN,0
51,62686.68,19823.49,611,0.271,38,5,1,12,RENT,1
27,62990.5,10046.9,721,0.366,13,16,0,24,MORTGAGE,0
22,47648.09,20681.09,554,0.45,12,16,0,12,MORTGAGE,1
49,40448.53,7749.51,644,0.298,19,19,1,60,OWN,1
43,97433.5,10419.47,649,0.485,37,19,0,36,OWN,0
68,75064.12,10768.6,619,0.159,22,15,0,12,RENT,0
46,71438.74,6423.59,850,0.526,1,5,0,12,OWN,0
66,66525.78,23125.3,617,0.349,10,13,1,60,MORTGAGE,1
31,34933.65,7247.58,686,0.343,39,15,1,60,MORTGAGE,0
42,80550.6,9408.67,589,0.246,6,5,0,24,MORTGAGE,1
27,38137.35,25043.26,692,0.166,33,16,1,48,RENT,0
49,60665.74,10435.34,720,0.1,37,14,0,24,MORTGAGE,0
30,22212.2,13494.86,603,0.236,8,9,0,60,RENT,1
45,14182.82,6903.77,646,0.438,22,17,1,48,RENT,1
37,61365.82,21663.61,578,0.206,23,1,0,36,OWN,0
30,38818.01,21773.89,558,0.118,31,13,1,60,OWN,1
25,15216.65,20911.57,733,0.214,31,15,0,24,RENT,0
46,65812.19,19300.24,606,0.292,2,0,0,60,RENT,1
67,97401.62,15588.71,457,0.298,12,8,0,24,RENT,1
30,82791.21,10804.99,791,0.331,37,10,1,60,OWN,0
40,49853.64,8480.25,586,0.505,14,4,2,60,MORTGAGE,1
32,55176.91,25319.24,630,0.537,9,17,0,36,MORTGAGE,1
60,72754.13,21118.43,781,0.651,25,12,0,12,RENT,0
41,77442.56,9453.57,639,0.106,7,5,1,48,RENT,0
68,48129.29,15318.65,637,0.222,5,8,0,48,OWN,0
33,55683.55,12599.08,552,0.455,31,2,1,60,MORTGAGE,1
24,61012.3,5974.31,519,0.282,4,1,1,24,RENT,1
49,66077.53,16421.21,637,0.479,35,14,0,24,OWN,1
52,52338.47,11676.06,679,0.381,9,19,1,24,RENT,0
69,52598.3,7379.71,674,0.587,4,5,0,24,OWN,1
63,82596.65,3166.94,611,0.506,29,4,0,12,OWN,0
64,79190.41,2489.57,652,0.509,7,13,2,12,RENT,1
52,64548.21,12028.59,503,0.288,14,10,0,36,MORTGAGE,1
38,89382.18,14319.24,687,0.335,14,2,0,60,MORTGAGE,0
42,47271.08,7997.59,663,0.304,20,13,0,12,OWN,0
27,87459.47,20205.92,808,0.124,18,4,0,24,MORTGAGE,0
42,65850.31,14475.63,651,0.571,7,2,0,60,RENT,1
38,120420.52,19615.08,575,0.462,9,9,0,12,MORTGAGE,0
22,31150.36,13536.71,646,0.298,7,14,0,12,OWN,1
31,41213.09,8703.06,624,0.546,2,10,0,60,OWN,1
47,63375.96,15912.94,685,0.255,26,12,1,24,OWN,0
39,62944.68,4898.6,652,0.074,18,4,1,24,OWN,0
69,94002.78,19315.51,549,0.501,4,9,2,12,OWN,1
44,41632.51,7502.81,519,0.158,13,14,0,36,MORTGAGE,1
67,73098.37,22345.86,671,0.321,26,10,1,60,RENT,0
53,78249.26,12292.35,761,0.381,11,4,1,60,MORTGAGE,0
22,69092.96,23500.27,656,0.408,16,19,0,48,RENT,0
30,35780.07,6019.01,715,0.477,29,1,1,48,RENT,1
55,83155.18,9577.84,731,0.437,26,18,0,48,OWN,0
47,79586.5,18047.48,671,0.432,28,14,0,48,OWN,0
35,66991.69,24363.98,585,0.231,15,2,1,36,OWN,1
46,59086.95,28332.87,666,0.394,19,5,0,24,RENT,0
65,59522.16,15330.93,747,0.124,33,7,1,60,MORTGAGE,0
40,53425.28,29701.97,692,0.584,34,19,0,60,OWN,1
23,67815.7,12682.68,710,0.14,2,10,1,12,OWN,0
36,55622.7,23790.14,613,0.298,33,5,0,12,MORTGAGE,0
66,38029.5,7462.55,634,0.152,35,18,0,48,MORTGAGE,0
58,34028.17,18361.6,641,0.24,37,2,0,12,OWN,0
62,39959.27,1000.0,646,0.352,10,16,1,60,OWN,1
65,59442.64,6027.27,743,0.271,20,16,0,60,RENT,0
26,54460.88,18733.41,462,0.522,1,7,0,12,OWN,1
34,59306.88,4500.49,652,0.384,4,0,0,48,RENT,1
23,65016.26,18415.6,644,0.281,22,17,1,12,OWN,0
21,42453.58,22251.66,540,0.33,8,19,1,24,OWN,1
61,84313.2,10989.44,704,0.533,8,7,2,36,RENT,0
66,49645.78,7248.38,592,0.486,11,3,0,48,OWN,1
28,46331.46,11206.51,621,0.179,18,5,1,12,MORTGAGE,1
56,64647.72,7273.5,798,0.248,6,2,0,12,OWN,0
47,18269.8,14190.29,731,0.421,32,12,2,24,OWN,0
24,39189.31,15816.72,696,0.403,26,10,1,48,OWN,0
65,74621.46,12551.92,680,0.192,31,7,1,36,OWN,0
63,20251.56,28394.87,637,0.462,37,13,1,24,RENT,1
48,77351.48,9244.77,810,0.216,24,12,0,12,OWN,0
55,85222.73,26131.47,714,0.546,14,0,1,60,RENT,0
40,47610.89,6670.09,590,0.429,39,8,0,48,MORTGAGE,0
59,60836.26,15582.22,538,0.18,22,17,0,60,OWN,1
42,77381.74,24464.84,695,0.271,18,15,0,36,RENT,0
69,45664.22,24050.86,646,0.268,16,17,0,60,OWN,0
24,72355.51,11637.94,536,0.374,1,19,1,48,MORTGAGE,1
29,41577.02,19440.56,684,0.319,38,1,1,36,MORTGAGE,0
68,45447.95,18369.43,628,0.178,32,5,2,36,RENT,0
35,39013.27,10680.49,692,0.141,27,9,0,36,RENT,0
36,61852.94,19927.6,685,0.432,8,10,1,36,RENT,1
59,78159.38,29899.94,601,0.393,37,15,0,48,OWN,1
30,51317.74,18773.61,701,0.366,7,14,0,36,MORTGAGE,0
46,29575.02,19530.85,610,0.391,9,14,0,60,MORTGAGE,1
35,33345.86,20377.24,615,0.257,2,3,3,60,RENT,1
30,62891.99,3312.19,607,0.378,11,13,1,36,RENT,0
68,91882.33,18681.8,740,0.731,13,15,1,24,OWN,0
30,62874.5,6865.92,628,0.526,31,15,0,48,OWN,0
25,47262.07,10280.9,760,0.307,13,11,1,48,OWN,0
54,70323.68,32295.53,793,0.271,38,1,0,24,OWN,0
63,50210.03,12973.91,591,0.0,12,2,0,60,MORTGAGE,0
27,47434.3,9078.61,416,0.51,20,14,0,48,OWN,1
55,35830.82,24220.66,734,0.468,23,17,3,48,MORTGAGE,1
47,83168.98,7418.58,623,0.268,33,16,1,48,MORTGAGE,0
61,12000.0,11420.65,581,0.135,30,8,0,24,OWN,0
27,70957.18,24992.42,603,0.177,34,11,1,48,MORTGAGE,0
68,45725.1,15342.14,617,0.417,37,3,0,12,MORTGAGE,1
51,46793.19,2507.22,754,0.337,4,11,0,48,RENT,0
62,88846.3,19351.92,663,0.454,3,3,1,36,RENT,0
38,40717.38,11828.27,753,0.363,17,15,0,36,RENT,0
67,41398.62,27318.81,690,0.495,6,15,1,48,OWN,1
51,52392.12,10150.5,625,0.405,19,1,0,24,MORTGAGE,0
27,63276.95,23409.81,619,0.474,23,18,0,48,MORTGAGE,1
66,46162.88,29205.58,695,0.037,11,15,0,12,OWN,0
59,23522.82,8192.45,716,0.165,3,7,0,48,MORTGAGE,0
35,37686.04,13454.3,730,0.295,38,9,1,48,RENT,0
47,80626.68,18109.0,629,0.512,14,1,0,12,OWN,1
40,56495.54,8141.23,664,0.632,33,18,2,48,OWN,1
47,64021.75,17162.36,697,0.325,24,2,0,48,MORTGAGE,0
68,49771.58,13200.64,619,0.258,26,18,0,36,MORTGAGE,1
65,41810.05,13039.46,559,0.057,31,13,0,48,OWN,1
31,88551.39,15391.51,585,0.48,10,18,0,12,OWN,1
68,51236.16,15570.12,631,0.267,8,7,1,60,MORTGAGE,0
42,46132.6,16311.05,703,0.794,39,17,0,60,OWN,0
55,76922.85,10209.39,751,0.239,26,8,0,48,RENT,0
58,40552.79,10558.63,542,0.666,11,7,0,12,OWN,1
44,43105.45,14051.3,602,0.462,25,6,0,36,OWN,1
43,55204.93,14641.94,621,0.196,15,19,1,60,OWN,1
43,55005.4,11489.21,714,0.385,34,9,0,48,MORTGAGE,0
63,60192.23,17591.52,608,0.466,20,9,1,60,OWN,1
39,96833.38,1000.0,616,0.316,12,12,0,48,RENT,0
34,61724.96,9156.27,537,0.476,27,11,0,48,OWN,1
38,12000.0,12760.58,689,0.472,30,10,0,24,OWN,0
30,61525.98,8151.08,637,0.439,14,7,0,60,RENT,0
40,55757.6,28033.58,598,0.348,30,3,0,36,MORTGAGE,1
26,55869.0,15150.89,629,0.174,9,19,1,60,RENT,0
25,59918.95,16414.16,740,0.338,9,9,0,24,OWN,0
56,54426.43,11134.15,570,0.376,33,19,0,24,MORTGAGE,0
24,53947.76,14873.77,583,0.069,24,9,0,12,RENT,0
48,67260.88,5277.97,750,0.375,1,11,0,48,OWN,0
59,44158.38,13641.46,656,0.335,27,10,0,48,RENT,0
56,36046.27,7503.93,704,0.156,12,19,0,24,OWN,0
42,115475.63,12780.77,682,0.3,10,2,1,24,RENT,0
30,40682.85,1000.0,647,0.303,16,10,0,36,MORTGAGE,0
66,57002.86,5975.97,622,0.64,18,3,0,48,RENT,1
61,25086.79,26711.41,717,0.383,35,17,0,24,OWN,0
50,57329.37,21643.18,743,0.505,17,10,0,36,RENT,0
25,36335.49,25552.31,737,0.332,11,18,0,12,OWN,0
22,46150.54,26101.77,555,0.069,30,5,2,60,MORTGAGE,1
36,75901.29,20383.9,754,0.451,21,3,0,60,MORTGAGE,0
28,64440.19,11377.05,621,0.251,0,12,0,48,RENT,0
63,66368.19,6701.99,590,0.3,25,2,0,60,MORTGAGE,0
31,19575.9,24173.96,636,0.192,20,7,1,48,MORTGAGE,0
34,91737.9,15516.54,716,0.361,22,6,0,60,OWN,0
68,31162.37,34952.18,693,0.51,7,4,0,36,MORTGAGE,1
61,85571.22,12079.22,630,0.49,19,2,0,24,RENT,0
31,75430.88,30783.17,717,0.588,25,13,0,60,RENT,0
39,66546.65,13745.67,661,0.609,27,15,0,12,MORTGAGE,0
46,37900.3,25688.39,604,0.043,27,7,1,36,MORTGAGE,1
53,58031.8,28573.53,593,0.171,39,5,0,48,MORTGAGE,0
66,45581.57,6816.4,683,0.079,20,3,0,48,RENT,0
63,55580.79,11120.02,643,0.445,17,13,1,48,RENT,0
68,50002.55,6736.17,540,0.246,21,16,0,36,OWN,1
22,14227.79,5160.44,718,0.277,13,10,0,60,RENT,0
32,77435.68,20336.53,612,0.318,12,8,0,24,MORTGAGE,1
48,53377.86,13426.97,777,0.407,27,12,0,12,MORTGAGE,0
23,45303.99,15418.93,538,0.127,12,18,0,48,MORTGAGE,1
38,43793.46,19449.91,636,0.161,29,19,0,24,MORTGAGE,0
28,62169.19,1000.0,594,0.35,29,3,0,36,RENT,0
66,37124.87,25294.13,572,0.53,38,9,0,36,MORTGAGE,1
24,12000.0,12207.25,611,0.346,5,17,1,24,RENT,1
28,63142.6,19259.21,792,0.231,14,12,0,60,RENT,0
30,65382.06,19965.7,661,0.028,30,16,2,24,RENT,0
28,51007.36,25966.37,587,0.493,17,19,1,48,MORTGAGE,1
48,32041.94,14161.14,504,0.24,26,2,1,12,MORTGAGE,1
38,56778.71,1000.0,512,0.178,29,12,1,60,OWN,1
65,25709.35,15457.02,607,0.093,35,10,0,60,RENT,0
33,34455.39,16605.65,599,0.134,9,5,1,12,OWN,1
47,39986.04,6725.91,632,0.206,10,13,0,48,OWN,1
53,71878.78,16179.93,468,0.314,18,2,0,36,OWN,1
51,47747.78,12111.85,643,0.169,20,9,0,12,OWN,1
60,46042.67,4257.97,732,0.378,36,8,0,48,RENT,0
30,94093.85,20371.88,780,0.313,1,7,0,48,OWN,0
45,62049.25,10490.2,498,0.683,9,12,0,60,MORTGAGE,1
60,61779.89,11748.97,586,0.094,36,18,0,48,OWN,0
63,47605.99,11299.37,582,0.374,24,18,1,48,RENT,1
51,43072.57,24883.83,662,0.376,27,14,0,48,OWN,0
52,12000.0,14672.67,552,0.195,9,6,0,48,OWN,1
63,74374.81,15632.8,785,0.364,24,19,0,36,OWN,0
51,63966.19,11474.91,653,0.465,14,19,2,48,OWN,1
67,51416.68,18702.93,640,0.364,29,16,1,12,OWN,0
27,52255.47,25794.54,777,0.558,3,17,0,48,RENT,0
38,69722.89,20182.89,649,0.023,11,16,0,24,OWN,0
26,23905.8,20494.94,682,0.224,25,15,1,36,RENT,0
25,43202.37,19849.84,590,0.571,24,14,0,48,OWN,1
44,32273.94,3958.06,540,0.487,33,12,1,12,OWN,1
32,90430.19,7991.05,601,0.431,32,12,2,48,OWN,1
40,72513.11,13360.1,825,0.535,0,7,0,24,OWN,0
42,12000.0,9193.09,701,0.063,3,17,0,48,MORTGAGE,0
51,24724.77,6483.7,672,0.469,14,12,1,48,RENT,1
67,52353.09,1000.0,572,0.51,38,12,0,12,OWN,0
62,45551.2,4227.77,723,0.251,19,14,3,24,OWN,0
39,28512.36,12947.8,541,0.744,35,1,0,60,OWN,1
36,93895.24,14444.59,525,0.379,2,18,1,24,OWN,1
58,61250.8,8655.57,605,0.021,38,11,0,36,RENT,0
27,64496.33,15631.4,806,0.407,2,18,0,12,RENT,0
47,41159.7,11529.33,802,0.242,32,2,1,48,RENT,0
41,69445.48,23724.59,614,0.525,35,4,0,12,RENT,1
29,47391.34,13706.99,596,0.432,11,18,0,24,MORTGAGE,1
